tp	kind	old_status	call	call_arity	old_arity	new_arity	test_path	cfg_test	same_crate	symbol	file	line	commit
True	new_function	absent	True	1	None	1	False	False	True	meta_in	corpus-engine/src/sharding.rs	1344	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	False	True	True	meta_in	corpus-engine/src/snapshot.rs	1475	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	False	True	True	meta_in	corpus-engine/src/sharding.rs	1865	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	False	False	True	meta_in	corpus-engine/src/engine/mod.rs	1999	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	False	False	True	meta_in	corpus-engine/src/engine/mod.rs	1517	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	False	False	False	meta_in	commonwealth/crates/commonwealth-knowledge/src/shard_manager.rs	371	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	False	False	True	meta_in	corpus-engine/src/sharding.rs	162	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	False	True	True	meta_in	corpus-engine/src/sharding.rs	1913	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	False	False	True	meta_in	corpus-engine/src/engine/mod.rs	1336	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	False	False	True	meta_in	corpus-engine/src/snapshot.rs	265	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	False	False	True	meta_in	corpus-engine/src/engine/mod.rs	991	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	False	True	True	meta_in	corpus-engine/src/engine/mod.rs	3389	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	False	True	False	meta_in	commonwealth/crates/commonwealth-api/src/auto_recover.rs	539	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	False	True	True	meta_in	corpus-engine/src/sharding.rs	1842	27c0fe0313913b01480c572af649a3ac1c9a248f
False	new_function	absent	True	1	None	1	False	True	True	meta_in	corpus-engine/src/corpus.rs	188	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	False	True	True	meta_in	corpus-engine/src/snapshot.rs	1424	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	False	False	True	meta_in	corpus-engine/src/snapshot_restore.rs	161	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	False	True	False	meta_in	sovereign/crates/sovereign-cli-llm/src/corpus_cmd/inventory.rs	973	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	False	False	True	meta_in	corpus-engine/src/engine/mod.rs	1222	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	False	False	True	meta_in	corpus-engine/src/meta_atlas/builder.rs	474	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	False	True	False	meta_in	commonwealth/crates/commonwealth-api/src/auto_recover.rs	495	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	False	True	True	meta_in	corpus-engine/src/snapshot.rs	1264	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	False	False	True	meta_in	corpus-engine/src/sharding.rs	614	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	False	False	False	meta_in	commonwealth/crates/commonwealth-api/src/routes_internal/corpus_sync.rs	251	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	False	True	True	meta_in	corpus-engine/src/sharding.rs	2020	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	False	True	False	meta_in	commonwealth/crates/commonwealth-api/src/auto_recover.rs	616	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	False	False	True	meta_in	corpus-engine/src/sharding.rs	1263	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	False	False	False	meta_in	sovereign/crates/sovereign-cli-llm/src/corpus_cmd/partitions.rs	966	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	False	True	True	meta_in	corpus-engine/src/engine/mod.rs	3484	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	False	True	True	meta_in	corpus-engine/src/sharding.rs	2111	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	False	False	True	meta_in	corpus-engine/src/sharding.rs	79	27c0fe0313913b01480c572af649a3ac1c9a248f
False	new_function	absent	True	0	None	1	False	False	True	meta_in	corpus-engine/src/corpus.rs	121	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	False	False	True	meta_in	corpus-engine/src/sharding.rs	1293	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	False	True	True	meta_in	corpus-engine/src/sharding.rs	1839	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	0	None	0	False	False	False	is_installed	sovereign/crates/sovereign-cli-llm/src/corpus_cmd/partitions.rs	249	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	0	None	0	False	False	False	is_installed	commonwealth/crates/commonwealth-api/src/auto_recover.rs	162	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	0	None	0	False	False	False	is_installed	sovereign/crates/sovereign-cli-llm/src/corpus_cmd/inventory.rs	467	27c0fe0313913b01480c572af649a3ac1c9a248f
False	new_function	absent	True	0	None	0	False	True	True	is_installed	corpus-engine/src/corpus.rs	215	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	0	None	0	False	False	True	is_installed	corpus-engine/src/engine/mod.rs	1233	27c0fe0313913b01480c572af649a3ac1c9a248f
False	new_function	absent	True	0	None	0	False	True	True	is_installed	corpus-engine/src/corpus.rs	208	27c0fe0313913b01480c572af649a3ac1c9a248f
False	new_function	absent	True	0	None	0	False	True	True	is_installed	corpus-engine/src/corpus.rs	211	27c0fe0313913b01480c572af649a3ac1c9a248f
False	new_function	absent	True	1	None	1	False	True	True	coverage_card	corpus-engine/src/enrichment/atlas/analysis/sec_facts/coverage.rs	331	5a7c6b5415a3d88f2e566d36c946edb5d55217d4
False	new_function	absent	True	1	None	1	False	True	True	coverage_card	corpus-engine/src/enrichment/atlas/analysis/sec_facts/coverage.rs	269	5a7c6b5415a3d88f2e566d36c946edb5d55217d4
False	new_function	absent	True	1	None	1	False	True	True	coverage_card	corpus-engine/src/enrichment/atlas/analysis/sec_facts/coverage.rs	362	5a7c6b5415a3d88f2e566d36c946edb5d55217d4
False	new_function	absent	False	None	None	1	False	False	False	coverage_card	sovereign/crates/sovereign-desktop/src-tauri/src/commands/corpus.rs	219	5a7c6b5415a3d88f2e566d36c946edb5d55217d4
False	new_function	absent	True	1	None	1	False	True	True	coverage_card	corpus-engine/src/enrichment/atlas/analysis/sec_facts/coverage.rs	403	5a7c6b5415a3d88f2e566d36c946edb5d55217d4
True	new_function	absent	True	1	None	1	False	False	False	coverage_card	sovereign/crates/sovereign-desktop/src-tauri/src/commands/corpus.rs	235	5a7c6b5415a3d88f2e566d36c946edb5d55217d4
False	new_function	absent	True	1	None	1	False	True	True	coverage_card	corpus-engine/src/enrichment/atlas/analysis/sec_facts/coverage.rs	306	5a7c6b5415a3d88f2e566d36c946edb5d55217d4
False	new_function	absent	True	1	None	1	False	True	True	coverage_card	corpus-engine/src/enrichment/atlas/analysis/sec_facts/coverage.rs	377	5a7c6b5415a3d88f2e566d36c946edb5d55217d4
False	new_function	absent	False	None	None	0	False	True	True	other_store	corpus-engine/src/enrichment/atlas/analysis/sec_facts/coverage.rs	247	5a7c6b5415a3d88f2e566d36c946edb5d55217d4
True	new_function	absent	True	0	None	0	False	True	True	other_store	corpus-engine/src/enrichment/atlas/analysis/sec_facts/coverage.rs	269	5a7c6b5415a3d88f2e566d36c946edb5d55217d4
True	new_function	absent	True	0	None	0	False	True	True	other_store	corpus-engine/src/enrichment/atlas/analysis/sec_facts/coverage.rs	361	5a7c6b5415a3d88f2e566d36c946edb5d55217d4
True	new_function	absent	True	0	None	0	False	True	True	other_store	corpus-engine/src/enrichment/atlas/analysis/sec_facts/coverage.rs	376	5a7c6b5415a3d88f2e566d36c946edb5d55217d4
True	new_function	absent	True	0	None	0	False	True	True	referenced_atom_ids	corpus-engine/src/enrichment/atlas/stable_key.rs	377	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	0	None	0	False	True	True	referenced_atom_ids	corpus-engine/src/enrichment/atlas/stable_key.rs	346	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	0	None	0	False	True	True	referenced_atom_ids	corpus-engine/src/enrichment/atlas/stable_key.rs	318	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	0	None	0	False	False	False	referenced_atom_ids	sovereign/crates/sovereign-tools/src/atlas_view/atom_detail.rs	433	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	0	None	0	False	False	False	evidence_anchors	sovereign/crates/sovereign-mesh/src/reading_http.rs	444	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	0	None	0	False	False	False	evidence_anchors	sovereign/crates/sovereign-desktop/src-tauri/src/commands/reading.rs	532	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	0	None	0	False	False	False	evidence_anchors	sovereign/crates/sovereign-cli-llm/src/reading_diag_cmd.rs	898	27c0fe0313913b01480c572af649a3ac1c9a248f
True	param_type_changed	moved	True	1	1	1	False	False	False	atoms_of_kind	sovereign/crates/sovereign-core/src/runtime/retrieval/atom_enum.rs	816	27c0fe0313913b01480c572af649a3ac1c9a248f
False	param_type_changed	moved	True	1	1	1	False	True	True	atoms_of_kind	corpus-engine/src/enrichment/atlas/context.rs	1814	27c0fe0313913b01480c572af649a3ac1c9a248f
False	param_type_changed	moved	True	1	1	1	False	True	True	atoms_of_kind	corpus-engine/src/enrichment/atlas/context.rs	1813	27c0fe0313913b01480c572af649a3ac1c9a248f
True	param_type_changed	moved	True	1	1	1	False	False	False	atoms_of_kind	sovereign/crates/sovereign-core/src/runtime/retrieval/atom_enum.rs	422	27c0fe0313913b01480c572af649a3ac1c9a248f
True	param_type_changed	moved	True	1	1	1	False	False	False	atoms_of_kind	sovereign/crates/sovereign-core/src/runtime/retrieval/atom_enum.rs	312	27c0fe0313913b01480c572af649a3ac1c9a248f
False	signature_unchanged	same_path	True	1	1	1	False	False	False	strip_html	sovereign/crates/sovereign-tools/src/sec_edgar.rs	830	27c0fe0313913b01480c572af649a3ac1c9a248f
True	signature_unchanged	same_path	True	1	1	1	False	True	False	strip_html	sovereign/crates/sovereign-tools/src/corpus/mod.rs	352	27c0fe0313913b01480c572af649a3ac1c9a248f
False	signature_unchanged	same_path	True	1	1	1	False	False	True	strip_html	corpus-engine/src/extractors/xml.rs	544	27c0fe0313913b01480c572af649a3ac1c9a248f
False	signature_unchanged	same_path	True	1	1	1	False	False	True	strip_html	corpus-engine/src/extractors/html_sections.rs	145	27c0fe0313913b01480c572af649a3ac1c9a248f
False	signature_unchanged	same_path	True	1	1	1	False	False	False	strip_html	sovereign/crates/sovereign-tools/src/corpus/stackexchange.rs	202	27c0fe0313913b01480c572af649a3ac1c9a248f
False	signature_unchanged	same_path	True	1	1	1	False	True	True	strip_html	corpus-engine/src/extractors/mod.rs	288	27c0fe0313913b01480c572af649a3ac1c9a248f
False	signature_unchanged	same_path	False	None	1	1	False	False	False	strip_html	sovereign/crates/sovereign-tools/src/corpus/html_crawl.rs	8	27c0fe0313913b01480c572af649a3ac1c9a248f
False	signature_unchanged	same_path	True	1	1	1	False	False	True	strip_html	corpus-engine/src/extractors/xml.rs	525	27c0fe0313913b01480c572af649a3ac1c9a248f
False	signature_unchanged	same_path	True	1	1	1	False	False	False	strip_html	sovereign/crates/sovereign-tools/src/corpus/stackexchange.rs	183	27c0fe0313913b01480c572af649a3ac1c9a248f
False	signature_unchanged	same_path	False	None	1	1	False	False	False	strip_html	sovereign/crates/sovereign-tools/src/corpus/stackexchange.rs	12	27c0fe0313913b01480c572af649a3ac1c9a248f
False	signature_unchanged	same_path	True	1	1	1	False	True	True	strip_html	corpus-engine/src/extractors/mod.rs	269	27c0fe0313913b01480c572af649a3ac1c9a248f
False	signature_unchanged	same_path	False	None	1	1	False	False	True	strip_html	corpus-engine/src/extractors/xml.rs	9	27c0fe0313913b01480c572af649a3ac1c9a248f
False	signature_unchanged	same_path	False	None	1	1	False	False	True	strip_html	corpus-engine/src/extractors/html.rs	5	27c0fe0313913b01480c572af649a3ac1c9a248f
False	signature_unchanged	same_path	False	None	1	1	False	False	False	strip_html	sovereign/crates/sovereign-tools/src/corpus/mod.rs	24	27c0fe0313913b01480c572af649a3ac1c9a248f
False	signature_unchanged	same_path	True	1	1	1	False	False	True	strip_html	corpus-engine/src/extractors/xml.rs	695	27c0fe0313913b01480c572af649a3ac1c9a248f
False	signature_unchanged	same_path	True	1	1	1	False	False	False	strip_html	sovereign/crates/sovereign-tools/src/corpus/html_crawl.rs	117	27c0fe0313913b01480c572af649a3ac1c9a248f
False	signature_unchanged	same_path	True	1	1	1	False	False	True	strip_html	corpus-engine/src/extractors/html.rs	87	27c0fe0313913b01480c572af649a3ac1c9a248f
True	signature_unchanged	same_path	True	1	1	1	False	True	False	strip_html	sovereign/crates/sovereign-tools/src/corpus/mod.rs	338	27c0fe0313913b01480c572af649a3ac1c9a248f
False	signature_unchanged	same_path	True	1	1	1	False	False	True	strip_html	corpus-engine/src/extractors/xml.rs	661	27c0fe0313913b01480c572af649a3ac1c9a248f
False	signature_unchanged	same_path	True	1	1	1	False	False	True	strip_html	corpus-engine/src/extractors/email_rfc5322.rs	565	27c0fe0313913b01480c572af649a3ac1c9a248f
False	signature_unchanged	same_path	True	1	1	1	False	True	True	strip_html	corpus-engine/src/extractors/mod.rs	274	27c0fe0313913b01480c572af649a3ac1c9a248f
False	signature_unchanged	same_path	False	None	1	1	False	False	True	strip_html	corpus-engine/src/extractors/html_sections.rs	30	27c0fe0313913b01480c572af649a3ac1c9a248f
False	signature_unchanged	same_path	True	1	1	1	False	True	True	strip_html	corpus-engine/src/extractors/mod.rs	280	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	False	True	False	manufactured_summary	sovereign/crates/sovereign-core/src/runtime/formatters.rs	1071	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	False	True	False	manufactured_summary	sovereign/crates/sovereign-core/src/runtime/merge_select.rs	246	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	False	False	False	manufactured_summary	sovereign/crates/sovereign-core/src/runtime/retrieval/raptor_grounding.rs	330	27c0fe0313913b01480c572af649a3ac1c9a248f
False	new_function	absent	True	1	None	1	False	True	True	manufactured_summary	corpus-engine/src/index/provenance.rs	317	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	False	True	False	manufactured_summary	sovereign/crates/sovereign-core/src/runtime/formatters.rs	1036	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	False	False	False	acquired_from_estate	sovereign/crates/sovereign-core/src/runtime/retrieval_pipeline.rs	2317	27c0fe0313913b01480c572af649a3ac1c9a248f
False	new_function	absent	True	1	None	1	False	True	True	acquired_from_estate	corpus-engine/src/index/provenance.rs	341	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	True	False	False	acquired_from_estate	sovereign/crates/sovereign-core/tests/chunk_provenance_census.rs	354	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	3	None	3	True	False	False	acquired_from_peer	sovereign/crates/sovereign-core/tests/chunk_provenance_census.rs	321	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	3	None	3	False	False	False	acquired_from_peer	sovereign/crates/sovereign-core/src/runtime/retrieval_pipeline.rs	2235	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	3	None	3	True	False	False	acquired_from_peer	sovereign/crates/sovereign-core/tests/chunk_provenance_census.rs	332	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	3	None	3	True	False	False	acquired_from_peer	sovereign/crates/sovereign-core/tests/chunk_provenance_census.rs	343	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	0	None	0	True	False	False	stamped_custody	sovereign/crates/sovereign-core/tests/chunk_provenance_census.rs	355	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	0	None	0	True	False	False	stamped_custody	sovereign/crates/sovereign-core/tests/chunk_provenance_census.rs	323	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	0	None	0	False	False	False	stamped_custody	sovereign/crates/sovereign-core/src/runtime/question_analysis.rs	829	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	0	None	0	True	False	False	stamped_custody	sovereign/crates/sovereign-core/tests/chunk_provenance_census.rs	372	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	0	None	0	False	False	False	stamped_custody	commonwealth/crates/commonwealth-api/src/routes_internal/knowledge.rs	184	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	0	None	0	True	False	False	stamped_custody	sovereign/crates/sovereign-core/tests/chunk_provenance_census.rs	344	27c0fe0313913b01480c572af649a3ac1c9a248f
False	new_function	absent	True	0	None	0	False	False	True	stamped_custody	corpus-engine/src/index/provenance.rs	195	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	0	None	0	True	False	False	stamped_custody	sovereign/crates/sovereign-core/tests/chunk_provenance_census.rs	337	27c0fe0313913b01480c572af649a3ac1c9a248f
